sedol,sqrt_adv,Growth,Profit,mkt_adj_return_-2d,specific_-2d,mkt_adj_return_-1d,specific_-1d,mkt_adj_return_0d,specific_0d,mkt_adj_return_1d,specific_1d,mkt_adj_return_2d,specific_2d,mkt_adj_return_3d,specific_3d,mkt_adj_return_5d,specific_5d,mkt_adj_return_10d,specific_10d,mkt_adj_return_21d,specific_21d,mkt_adj_return_42d,specific_42d,mkt_adj_return_63d,specific_63d
2005973,30517.421254096815,-0.0873176,0.692542,-0.007912822329282365,-0.002353859021261911,-9.646308247068802e-05,-3.780645079884791e-05,-9.645377824196721e-05,-3.780645079884791e-05,0.005999752394992619,-0.00022361290191380304,0.013687147284112688,-0.003876866992559515,0.013295888752709928,-0.00861216908795742,0.06660089008087633,0.048333291439633934,0.07977446319318937,0.06154892550646021,0.086324501370034,0.04353852598393816,0.15628831066223614,0.07546723037457373,0.15249443098068638,0.0534095002423709
2005973,30714.71959826428,-0.0824341,0.692358,0.0058680822718572,-0.0002601994006825554,0.005963970051393042,-0.0002225693792716781,0.005999752394992619,-0.00022361290191380304,0.0076415474962281404,-0.0036362056407199836,0.007252622418989052,-0.008349409749322145,0.0516265998064267,0.037226252588727825,0.07093378559393759,0.0545661676807259,0.07427755491527255,0.060749715126201184,0.08034460164916668,0.04831749913157815,0.15746746328629313,0.07216507367315327,0.12986799274164595,0.0567928217356896
2005973,29602.178973852584,-0.0838162,0.693184,0.013502338784489365,-0.0038359721409424894,0.007583597078957061,-0.003614718003582891,0.0076415474962281404,-0.0036362056407199836,-0.00038597562615927394,-0.004685352103065245,0.043651487395981015,0.04062098737721347,0.05219928351516634,0.051659423344793315,0.06238457497604877,0.051648864995359804,0.06878128823780516,0.05679257152920471,0.07666966315066093,0.04339341475573194,0.14963957724702182,0.07589006857797746,0.11922506525557508,0.0600721236310434
2005973,30126.533156007183,-0.0855433,0.699644,0.007200400631940274,-0.008325358528057915,-0.00038612466086695996,-0.004699627302782004,-0.00038597562615927394,-0.004685352103065245,0.04405446697261528,0.045444377567980414,0.05260556360667823,0.05651644513347043,0.06322263328738087,0.06273434348427605,0.05926937201316096,0.0560677003136136,0.06459458470639556,0.05414068333707487,0.08053123508842708,0.04974178417648219,0.14929030237677043,0.07900186651646338,0.14768785543178775,0.0770431757718114
2005973,31374.065723141463,-0.0859908,0.699501,0.04182573198347672,0.03901571357022038,0.04219556389654411,0.043515908357001136,0.04405446697261528,0.045444377567980414,0.008190278289654795,0.010602215351759302,0.01835935472825123,0.016556252116858523,0.017949562479720793,0.010592074250720895,0.012432862272710343,0.009362195811397736,0.03303577427514659,0.007820923047873947,0.0359074730553508,0.007487620551082785,0.09094022588202999,0.02954345213753986,0.060325054752259355,-0.0032499463605300174
2005973,30898.640746803085,-0.0872448,0.701507,0.04997652057474311,0.053702227203292506,0.00812374257719406,0.010520737576610541,0.008190278289654795,0.010602215351759302,0.01008646547936154,0.005908280132859743,0.009680002277568267,-1.0063166915891085e-05,0.006330774448549903,-0.00042639971808807896,0.012350986423154131,0.012462959763902636,0.020102837463764178,-0.0011078117198795277,0.026628456759358654,0.0015069023820349452,0.0834981422378116,0.01660958752959425,0.04784256847287005,-0.01779131808380422
2005973,30985.12546368015,-0.0943156,0.70068,0.018028365569588645,0.016262099872154198,0.00998574461105628,0.005848252360081455,0.01008646547936154,0.005908280132859743,-0.0004024043640663555,-0.005858213285823354,-0.0037181876593398444,-0.006270319882536533,-0.005819647483007118,-0.007066240674492845,0.0031222932419490146,0.005799190226077155,0.011618041350875297,-0.006104832662641378,0.01763138403975728,-0.006457648901514484,0.07448177640908904,0.01350429250607845,0.03779993410405558,-0.027340112826065556
2005973,31203.861940471408,-0.098548,0.703699,0.009587198177375744,-9.971316176407631e-06,-0.00040256635852586875,-0.005864324101530705,-0.0004024043640663555,-0.005858213285823354,-0.003317118118080331,-0.0004125364730835725,-0.005419423918776367,-0.0012092875054288885,0.002645376891253548,0.012359176426098366,0.006021090114096017,0.004857721795494903,0.014894379282971215,0.0025141306602986186,0.037523999979495626,0.01564282665278934,0.07583456598944305,0.015992050015485128,0.03091954932028318,-0.020487232900165242
2005973,31404.713022092717,-0.105538,0.702823,-0.003732064174296612,-0.006301510509087181,-0.003328158011319582,-0.0004141565500166686,-0.003317118118080331,-0.0004125364730835725,-0.0021093026065889253,-0.0007998799628839297,0.005982339134866788,0.012821868846144472,0.006866010014995538,0.012129547808364142,0.005027250701220565,-0.001821474078931625,0.019335887219960712,0.000273900143026452,0.042503659593306375,0.011062652852423471,0.0919140991059324,0.012263206949574407,0.042616598984677845,-0.019458963740735965
2005973,31493.237369314702,-0.106927,0.704853,-0.005448954111017867,-0.0012173510424787148,-0.0021137611685313473,-0.0008020637734759085,-0.0021093026065889253,-0.0007998799628839297,0.008108745539558315,0.013658938538376264,0.008994284288879495,0.012964727344465628,0.011502852868843894,0.006107464158895956,0.020349904443230704,-0.001525573540790183,0.015317833759553423,0.0036291265375716984,0.042545166021310754,0.006404352250124065,0.0915437757829014,0.010004918785111441,0.06553710313378502,-0.011615741742039666
2005973,31723.65048351151,-0.107496,0.705697,0.005946763578385972,0.012720625797245195,0.008043522661058233,0.013514189809843908,0.008108745539558315,0.013658938538376264,0.0008784158983234924,-0.0006868543859588935,0.0033668067500682852,-0.007471448665044054,-0.0009494087485347746,-0.014527717293461704,0.007657276127125412,-0.013393117483170463,0.009309965079075333,-0.012314486925544176,0.03672815544310959,-0.0035783918240664334,0.08145472642533846,-0.0005788189128408483,0.06696859671205035,-0.02979392820963528
2005973,31943.856999429485,-0.107048,0.705533,0.008914108264962417,0.012820674903409872,0.0008776449610367054,-0.0006864977407516121,0.0008784158983234924,-0.0006868543859588935,0.002486206928052681,-0.006781071417351364,-0.0018262204657674141,-0.013833676118684813,0.01125439492687974,-0.014329297637081484,0.008469304456856452,-0.011862611418032543,0.005183148095219581,-0.01606710110731867,0.028612361206587167,-0.007892677566007531,0.08430423424263478,0.0046320698797307725,0.07337061056778471,-0.02913536766058236
2005973,31887.928750547595,-0.110036,0.699391,0.003355509398375922,-0.007466794214847748,0.0024800410328549294,-0.0067803677150559,0.002486206928052681,-0.006781071417351364,-0.004301732396932101,-0.00705187282080722,0.008746442532806098,-0.007547442906328654,0.004276072666738795,-0.005917979826362075,0.008820182057882153,-0.0023327625896531422,0.0031535125877673043,-0.004837319626867923,0.030742716481260146,-0.0013021839655534039,0.08389777077751792,0.013324317593309851,0.070900935050759,-0.015468155931183496
2005973,31842.267507198667,-0.11998,0.701345,-0.001829561648693634,-0.013910959767274522,-0.004320317245592564,-0.007092005003805747,-0.004301732396932101,-0.00705187282080722,0.01310454718491072,-0.0004983903731054728,0.00861486390281696,0.0011403459754205745,0.010314361220175483,0.0019820763124874675,0.01423706323262075,0.00208935709043555,0.011732923811800244,-0.005575386177414576,0.04148971064080165,0.021215003293216697,0.0938876022331534,0.014854623356398432,0.0803448804553637,-0.010811794896729314
2005973,31882.59713385972,-0.12072,0.704596,0.008670605579381485,-0.007507686540803008,0.01293503935139173,-0.0004929596563061239,0.01310454718491072,-0.0004983903731054728,-0.0044316090521646645,0.0016208798378511099,-0.0027540947994836307,0.0024534382499998963,7.310015873840392e-05,0.005187211843002752,-0.00493171083935473,0.005070048638929819,0.0018410166310354192,-0.003607893976232226,0.035366873765578566,0.027682299180132097,0.07912534584573638,0.017010538562514905,0.06671324718828742,-0.007352381814832277
2005973,31731.687632396737,-0.128704,0.706415,0.008541281921507493,0.001132716806327955,-0.004451335631443065,0.0016277728366001897,-0.0044316090521646645,0.0016208798378511099,0.001684981431646193,0.000836098973243732,0.004524761183522852,0.0035814982879791867,0.0055741785403089494,0.0009426620188430403,0.0016401300234758498,0.0010768404413258024,0.007243573564666095,-0.001953642485090277,0.018612777398943292,0.016859838920397333,0.06353117622860971,0.007331231229508956,0.0657015760482651,-0.003364026479795358
2005973,31509.681052019554,-0.130522,0.712733,-0.002761700785254062,0.0024571180049414013,0.0016821470451098275,0.0008338071132038043,0.001684981431646193,0.000836098973243732,0.002835002824758348,0.0027378738049759145,0.003882654907238603,0.00010627094192048842,-0.0021836299637983947,0.0026205348753149623,-0.0032585586364543007,-0.004188180579011233,0.004704113246623232,0.00173533361144244,0.020514517216783323,0.01416763105948743,0.058485736269437094,-0.001592628086404149,0.04994002421071886,-0.0011865200498946953
2005973,31349.130769448777,-0.134433,0.713187,0.0045043799400144025,0.0035652273507319364,0.002826988304928224,0.002732926819601607,0.002835002824758348,0.0027378738049759145,0.0010446903822955989,-0.002626847895587291,-0.005004445172356653,-0.00011712691332630082,-0.002871637685315398,-0.002493279052815757,-0.005617125401432332,-0.002490592525083079,0.0031004890573969046,-0.0030825190725669582,0.030411112152006314,0.011267018215749727,0.055373540535260446,-0.003186239927716265,0.03960077881148538,-0.003511169286513767
2005973,31348.460887258883,-0.135781,0.713022,0.003867638202791124,0.0001059800526997349,0.0010436001432628794,-0.0026243995307772606,0.0010446903822955989,-0.002626847895587291,-0.0060428226759207115,0.002507381786091206,-0.003912240987078541,0.00013344434936066356,-0.007113593913376959,-0.00428269657048231,-0.0024689882785777773,-0.0075718121269572145,0.021230643248541625,0.015607459596603408,0.034204246326193344,0.016645489181897195,0.050243178360596996,0.006742972317256055,0.029546325579863586,-0.0025458363538242716
2005973,30874.50404459965,-0.13625,0.716357,-0.005029615607904381,-0.00011744952579451561,-0.006079560381252236,0.0025166337169828723,-0.0060428226759207115,0.002507381786091206,0.002143534688866744,-0.0023826969743596365,-0.001077281055848922,-0.0068151329119078875,-0.0006157617751184619,-0.002380003046898594,0.006806294145000891,-0.008699149644186444,0.02894603897444492,0.008149918757620816,0.040982213431953296,0.01669324516441924,0.04048414818176882,0.006586717372664138,0.033117245166729425,-0.004503760284853414
2005973,30489.73597786639,-0.138226,0.716081,-0.003927606731113142,0.0001337976763709707,0.002138949775824517,-0.0023802230248516944,0.002143534688866744,-0.0023826969743596365,-0.003213926581600468,-0.004427833748170129,-0.0027533944674321686,2.691130361542044e-06,0.0014489212375532468,-0.007725658053810448,0.005594268213933162,-0.0030218835959892267,0.02462025159161052,0.005113703029734563,0.05563263733863644,0.017696553745210605,0.04077754845321402,0.0008418340744929798,0.028347277061129272,-0.005794090202982996
2005973,30137.269285719965,-0.144577,0.716522,-0.0010784428418921799,-0.006822223775653272,-0.0032242892104006327,-0.00443704770370154,-0.003213926581600468,-0.004427833748170129,0.0004620170028950543,0.004439744434082615,0.004677882189066951,-0.0033046868050544257,0.007892077186093749,-0.0018859769737170269,0.007988703541998321,0.005935266294592392,0.030477160470062437,0.013151993137749316,0.0644041529063979,0.029644146043509227,0.06091175291287376,0.009164687640583452,0.034004740991181004,-0.00021470833665505066
2005973,30087.38938492338,-0.152815,0.714173,-0.0027609965801405068,2.6963095829860977e-06,0.0004618036417606275,0.004439051655898991,0.0004620170028950543,0.004439744434082615,0.004213918284275531,-0.007743222797280373,0.007426628954347425,-0.006324734341572729,0.008370710549480798,-0.003030395678953333,0.008766859005238326,-0.0005940817967338143,0.022835834664060473,0.0037185453335484542,0.0713872791324146,0.022241574780469425,0.0458403652102124,0.007904557386300009,0.022083363648378818,-0.0135809245491213
2005973,29357.656582227402,-0.159173,0.712195,0.004656101494813769,-0.003290989992353792,0.004196235689976513,-0.007712333182524487,0.004213918284275531,-0.007743222797280373,0.0031992293788964954,0.001412829757374972,0.0041393493851460406,0.004694026495135964,0.0032954058326810642,0.009201656609106493,0.023758290467803533,0.023192481371509775,0.023190831938970646,0.011226483168076635,0.06777372539951476,0.0303667283558514,0.03952503127132245,0.015585537652993755,0.014306689527453065,-0.011198532536218464
2005973,27874.34304158575,-0.16376,0.710039,0.007371880731459224,-0.006286476007890249,0.0031890269501874124,0.0014099080155290749,0.0031992293788964954,0.001412829757374972,0.0009371219382132701,0.0032744111998974992,9.586974448150265e-05,0.007772719503182017,0.001330350034802974,0.00569598781341491,0.021990073918087383,0.01676195711438693,0.026128879916081926,0.0250159818177539,0.06363450222955969,0.02720286622604816,0.0621514845314628,0.025381886992775077,0.013570594570606831,-0.009091818147117653
2005973,27874.34304158575,-0.167934,0.707808,0.004122285803938142,0.004684319215426574,0.0009362445628937621,0.0032744111998974992,0.0009371219382132701,0.0032744111998974992,-0.000840464575939337,0.004498308303284517,0.00039285993892246296,0.00242157661351741,0.01953806620034415,0.01846019994196674,0.01892013904521339,0.008101937093577764,0.03249667361180708,0.02793007985592913,0.05312516248614685,0.021413845493668794,0.02357119948646602,-0.010425025142302606,0.0013607095647463208,-0.004615129769932063
2005973,27462.62915308729,-0.173175,0.703191,9.586055435462093e-05,0.0077739252095741455,-0.0008411715508300777,0.0044990060821086236,-0.000840464575939337,0.004498308303284517,0.0012343619523567106,-0.00207705383295934,0.02039567261662034,0.013964057411162252,0.021892105383056748,0.008990632024221333,0.022310227137507743,0.007173066073004874,0.012138108641059908,0.014186394547114614,0.05539461243648658,0.014778936819040132,0.020663864881045102,-0.01888453465049132,-0.009595432481638966,-0.007814426000945458
2005973,27103.745128671795,-0.177354,0.691866,0.00039270566060056744,0.0024159558280374637,0.0012328401813435086,-0.0020719113329539345,0.0012343619523567106,-0.00207705383295934,0.019137687830549588,0.016001395655940578,0.020632275734542738,0.01104028378715378,0.01852000333891035,0.005667175645218061,0.01394670684631305,0.004276590436724005,0.014484137643934192,0.01442285512260859,0.05586540790796857,0.01968566940914823,0.019819111694682423,-0.02059345195306564,0.0012050354373684957,-0.0077546600873437625
2005973,27788.396859120894,-0.187498,0.692497,0.019988003834158996,0.013665852187971792,0.018778314313238842,0.01569855012324332,0.019137687830549588,0.016001395655940578,0.001466522062563369,-0.00486721689868676,-0.0006060854181086928,-0.010138632548762846,0.0018762863977834776,-0.0066459683675370385,-0.000554289556545351,-0.011688057388088077,0.00793663191834959,-0.001687401038308087,0.03692499258880244,0.00033752006508365077,-0.00636558832310663,-0.03491925613926421,-0.02096347204976401,-0.030640995681411248
2005973,27696.78681724651,-0.202067,0.68493,0.020215190353150336,0.010823118013766463,0.0014643745250145779,-0.004863525274400548,0.001466522062563369,-0.00486721689868676,-0.0020695724070769472,-0.005267417454301866,0.0004091642867662948,-0.0017774023442358987,-0.006550418840534977,-0.006630649424592484,0.004049751659649159,0.008072883723365957,0.011220913513932729,0.005877252336508496,0.047395938669319904,0.0011549051937788267,0.00010833476730010005,-0.02936108719267,-0.027006250162409984,-0.03039252994527799
2005973,27789.044603944196,-0.229367,0.670079,-0.0006064529804168384,-0.0101427387745377,-0.0020738644196558464,-0.005273550614797235,-0.0020695724070769472,-0.005267417454301866,0.002483877257678291,0.0034940787376381123,-0.004490139101446355,-0.0013648192605592833,5.1827273317872624e-05,-0.0015500523685488064,0.013324434414767383,0.019415579172529805,0.013795699573893705,0.013595865506748505,0.04699902829973812,0.0034582528034922473,0.02205366046654733,-0.017307843074704496,-0.025226330851864542,-0.02945925068488365
2005973,27597.662944532098,-0.236387,0.669092,0.00040899693982510144,-0.0017754272498659194,0.00247772289812076,0.0034861369171416763,0.002483877257678291,0.0034940787376381123,-0.006956736679099684,-0.004847854029640963,-0.0024260240384247345,-0.00503266611446412,0.003639098383788175,0.009839340180972473,-0.009950128861500485,0.00685073049308685,0.027714483044208427,0.008756052724841194,0.04314204330942695,0.002905253337888814,0.02916911353296414,-0.0253912062959658,-0.037110025626939214,-0.03672684157782764
2005973,27667.7790941015,-0.197512,0.765229,-0.004510391386172152,-0.0013703693002685875,-0.007005471902437721,-0.0048786567146903055,-0.006956736679099684,-0.004847854029640963,0.004562452420777241,-0.0001859863587198785,0.010670063887703751,0.014780514887094604,0.0178949242151496,0.020864901956604388,0.0005300385059612278,0.009998761350980507,0.040159692431690486,0.02099273039389434,0.05414272191977143,0.01221433570864645,0.043513233020741726,-0.02071621398307411,-0.029783003743798497,-0.030689964122565975
2005973,27416.400201339344,-0.20857,0.761257,-0.0024319239443733043,-0.005044131106186919,0.004541730989230941,-0.0001852331079895229,0.004562452420777241,-0.0001859863587198785,0.006079872338657033,0.014905886434750533,0.013271919294060686,0.02096563154107861,-0.007542402873754961,0.011910468350568599,0.008495630514165242,0.010004706694111083,0.04271016929671689,0.018213139903691767,0.05156966277454589,0.01420770495508769,0.038960467949354705,-0.013760361579270085,-0.020496452294148537,-0.028152902390368825
2005973,27409.81576005209,-0.214426,0.756403,0.010557415588881347,0.014625877431390691,0.0060431308744146595,0.014809917954155071,0.006079872338657033,0.014905886434750533,0.007148584474397479,0.006020730685200175,-0.013539954020496014,-0.002976132701622133,-0.01003297291970573,-0.004731725630707805,0.007142237565847864,-0.0021840353080817467,0.03726596828612694,0.003772901197804309,0.05031052256878543,-0.006103751012429254,0.037307300703581125,-0.030734579351959224,-0.03840367090830421,-0.04330519520680745
2005973,27877.141173369982,-0.217743,0.754627,0.013098082598901217,0.02063859816452148,0.007097844930326835,0.0059652218910690915,0.007148584474397479,0.006020730685200175,-0.020541694456821524,-0.008913915807254896,-0.01705960536405826,-0.010653322852670642,-0.004713728554940233,-0.010789950352072426,0.0004650683859197535,-0.005728934592086952,0.029193320781066845,-0.0038572423690643337,0.04226373586882337,-0.010258538526104526,0.03027561941276291,-0.03367810032613648,-0.054138643263853536,-0.056409371716287446
2005973,28168.901292027702,-0.220221,0.756475,-0.013725800731292148,-0.002999518150887968,-0.020972505251696028,-0.009067557711766054,-0.020541694456821524,-0.008913915807254896,0.0035551172245482654,-0.0017693877875448445,0.016159917999882145,-0.0019083702238419952,0.02096607122674432,0.0007983214283087763,0.03804314611181847,0.0019122766818977961,0.04137075011181435,0.0026781727440766522,0.04409761965127412,-0.00927807095145533,0.046228360466441965,-0.019692117062925937,-0.0571857304854696,-0.04587556232753364
2005973,28167.268238151886,-0.226759,0.759364,-0.017355686527031677,-0.010808999078213897,0.003542523139516529,-0.001764824873004233,0.0035551172245482654,-0.0017693877875448445,0.012560147976918401,-0.00013862402703043492,0.01734927529476238,0.0025610875822018263,0.017828826494071137,0.004996347985086453,0.039608659810860036,0.010936155306996863,0.03904382576070331,0.0023442441317349035,0.03720791660682243,-0.015348370770125259,0.028833991577294604,-0.01495287621261987,-0.06441781548497705,-0.05160727601513146
2005973,28073.510646158953,-0.23209,0.754606,0.01590292798764381,-0.0018840153269462773,0.01240434753630526,-0.00013720872233743584,0.012560147976918401,-0.00013862402703043492,0.0047297213181978215,0.002672148461687488,0.005203323997768905,0.005082545674902112,0.021535220711134784,0.0037718872571654693,0.033926313359541105,0.008114768142523801,0.027880129164432832,0.005243568716189829,0.024225697965465587,-0.013957039910992642,0.008918446774401012,-0.014270813593298329,-0.0712642907029889,-0.05390812307409441
2005973,27974.41688400314,-0.236631,0.754608,0.017053410973075778,0.0025247049868041605,0.004707456361490281,0.0026613597325328186,0.0047297213181978215,0.002672148461687488,0.00047137321562429335,0.002400665297843379,0.016726388237911838,0.001095298629006915,0.021879786083936814,0.008256092215102664,0.029910105640177598,0.0059031928523338535,0.023917259036235983,-0.0006668194655564744,0.01550847629119545,-0.009532814113653563,-0.0045038692916571366,-0.0184748323509445,-0.048653147430382515,-0.05170366610988163
2005973,27951.654691627828,-0.241316,0.751536,0.005176389565719752,0.005052454921514655,0.0004711511276023206,0.0023961266738534498,0.00047137321562429335,0.002400665297843379,0.016247356453630513,-0.0013028987827533194,0.021398326270449575,0.005844356827188077,0.028574307979343683,0.0030142704679102716,0.028714898003880496,0.00186852620743439,0.03528560663747138,-0.007042352273477818,-0.00047845702237558907,-0.009675114724195525,-0.007555333956470123,-0.020292177863342697,-0.04580796508582341,-0.05147261389302731
2005973,28410.930994953334,-0.243161,0.746124,0.01645121876584743,0.0010783139049503725,0.015987600214113717,-0.0012851244334536826,0.016247356453630513,-0.0013028987827533194,0.005068618170672723,0.007049751629258853,0.012129873152861181,0.004258273751440859,0.012966829183133965,0.004733338522704639,0.0032056509524291954,0.0007413909768218503,0.016240280801884,-0.008541564347365247,-0.014072214480667866,-0.015931671619939552,-0.025847401181434138,-0.022204179768930358,-0.058235667089690746,-0.04830977292845211
2005973,28664.106474823177,-0.251469,0.743604,0.020950030678612674,0.0057381580667241125,0.005043056841132043,0.007017381663339801,0.005068618170672723,0.007049751629258853,0.007025644671943665,-0.0027786603987746575,0.007858379885382183,-0.0023057769569057064,0.007163289331153511,-0.0039035851535514344,-0.0005433141065402936,-0.00830022621054476,0.009892762839459834,-0.012675554926782852,-0.0032810845241330044,-0.01922900307875641,-0.028560027534851318,-0.028035702483337744,-0.0764868706457924,-0.05899334209453659
2005973,28640.460890146303,-0.256132,0.737076,0.011984502655845719,0.004212383590916809,0.006976629353100838,-0.0027613949438898846,0.007025644671943665,-0.0027786603987746575,0.0008269255285051624,0.0004699451383126959,0.00013668436344005386,-0.0011179349342103893,-0.00881726983576947,-0.003478982366028104,-0.005847790231261474,-0.0027849240329190037,0.006372739186308207,-0.0056219718179344735,-0.023844705289845947,-0.013380056284262675,-0.04601876132406679,-0.03343143445357126,-0.07258023523461166,-0.0537886809994415
2005973,29757.805698673415,-0.258372,0.73762,0.007797107254568614,-0.00229133862990565,0.0008262422876647024,0.0004699223376970285,0.0008269255285051624,0.0004699451383126959,-0.0006896708586257017,-0.0015878030323745488,-0.009636226922234092,-0.003948735911810131,-0.00833618508274725,-0.005956913177892407,-0.005818805516250913,-0.006398115984537006,0.007663339621410747,-0.004310481438121899,-0.02645569323933572,-0.01384916052039865,-0.05007337659676614,-0.0389443571724729,-0.08142638502464783,-0.05460796993669257
2005973,29799.345630399337,-0.263864,0.732825,0.00013666568337811213,-0.0011194565205564764,-0.0006901468327844551,-0.001590041286529052,-0.0006896708586257017,-0.0015878030323745488,-0.008952730500940032,-0.0023642609797844,-0.007651791441695144,-0.004375269082574467,-0.005983656722391428,-0.00166925798554098,0.00638729802235849,-0.008706428968014495,0.013274727200392578,-0.007954860424841913,-0.0013942925835785935,-0.0017121028496126201,-0.04706871350450781,-0.03412462449085441,-0.0711810588709515,-0.053206458163423745
2005973,29897.89290234347,-0.269007,0.734644,-0.009729987287688813,-0.003982761633263693,-0.009033605940375944,-0.0023812767176461767,-0.008952730500940032,-0.0023642609797844,0.0013126912300585047,-0.0020254814570464593,0.002995895221071798,0.0007000049753547754,0.0038545648677352773,-0.002470486048398544,0.012992978894287521,-0.009261594217740969,0.021847999311222388,-0.003907507150323764,-0.02806310593691619,-0.030150669669480407,-0.04915318213382969,-0.02464883393575063,-0.0410462396028527,-0.03925745161610966
